b22659b9.e12c.4725.a7db.a833de_D1_D2.Unshared.Log.Ratio	X3fbf076a.824b.4eac.b6dc.bf5e59_D2.Unshared.Log.Ratio	X2b73e01c.347a.4dae.a71d.752aeb_D2.Unshared.Log.Ratio	X340a3769.3031.41ae.bb08.a2f696_D2.Unshared.Log.Ratio	X994f9b8e.46cb.413f.8ec8.2c2fed_D2.Unshared.Log.Ratio	X3e746bea.ed68.40e6.b348.6ddf08_D2.Unshared.Log.Ratio	X0745488e.0bfb.4d1f.8228.dedf76_D1_D2.Unshared.Log.Ratio	X8ed739dd.ae0f.4881.971a.db3cf4_D1_D2.Unshared.Log.Ratio	X21efd60f.6a31.4b98.9477.16a905_D2.Unshared.Log.Ratio	X092af714.b97a.457c.b0e9.8c20e8_D2.Unshared.Log.Ratio	b9c1f22e.61f7.45ed.b3b4.5094c7_D2.Unshared.Log.Ratio	X685ec3c2.e67a.40d3.9eb3.aa01c9_D1_D2.Unshared.Log.Ratio	X31c15e30.21d4.4843.bd4a.9cd0d8_D2.Unshared.Log.Ratio	X1abbcb28.f221.4cd4.8c01.37b9bb_D1_D2.Unshared.Log.Ratio	X61f76fe6.a1c6.41b8.bdc2.2f9209_D2.Unshared.Log.Ratio	X1db5574d.aca7.403c.8100.6e705f_D2.Unshared.Log.Ratio	X6e209757.a7f4.45af.b5f3.2ebc02_D2.Unshared.Log.Ratio	X1556af7e.c2ae.4fce.9aae.87c459_D1_D2.Unshared.Log.Ratio	X7edfd606.4bee.4529.9fec.1ca7f0_D2.Unshared.Log.Ratio
ACADSB	0.0488681900334319	0.0485972351261327	0.0923789056128963	0.0554972083926943	-0.505197595968926	0.0951766820554442	0.145087865064097	0.541152336198829	0.00913836472039075	-0.099055804064528	0.251645670174409	-0.0103582147579151	-0.32492515174481	-0.207573316574327	-0.308271144813692	0.536007266783478	0.0369655931073334	-0.291114512741546	-0.685845112801747
ACADVL	0.257344783953659	-0.0619389667850281	0.0596183091200208	-0.0524892163804994	0.283962473514062	0.334828021282386	1.04882570463067	0.619078240429411	0.201843169633523	0.141016527502091	-0.046228493744674	0.564659443305992	-0.169532504713885	0.222521052245897	0.24776355494677	0.790909048611853	0.0630908617229381	-0.21321469636908	0.10086666837111
ACAN	-0.657900237276997	1.18566235534588	0.357080231136384	1.13616758514898	1.34905584211696	1.21615575082314	0.13082701160071	-0.536421325466048	-0.25527670585121	1.46674469867661	0.665634860490679	0.00682104176735665	0.672504742829468	-0.507081257786238	1.79553847148687	0.704921386071155	0.749020696684543	1.35242903612147	0.334860212756982
ACAP1	0.684085639988813	-2.0593289451485	0.517168563658901	-0.2016101314208	1.43110892230051	1.70495552002411	0.693186715914178	0.526989627523704	2.12807305718854	0.370843100262377	0.124785697973604	0.678357157455068	-0.479753211731979	0.605865782737293	1.00571316649721	0.557296198334518	0.250356261449724	-0.811761362748562	0.565645105267964
ACAP2	0.215753032425608	-0.415010065632801	0.498183969979592	0.453363737348068	0.850906430004551	1.39646842055927	-0.428571268173763	0.217021374094691	0.937053639499801	0.328060527028932	0.915575629306905	0.629418580161494	0.0812325824018368	0.58916149470583	0.835868589690248	0.358281041917549	0.377744586115668	0.569008650738259	1.13115179883396
ACAT1	-0.677073674381171	0.353725650365956	0.431616369437114	0.654422443561562	0.0187539484018072	0.475557014678783	1.06290992908521	0.341810613497709	0.105707138452362	0.396738150782992	-0.0406866537064829	0.111272271917361	-0.103323415599114	0.081968636746576	-0.0939776457571207	1.25219636651983	0.053050600623393	0.324852679286213	-0.00624859478503595
ACAT2	0.550546731595367	0.274101841523285	-1.71747632849086	-0.151380191027541	0.693645897663402	0.128438650369966	-0.648791619525014	-0.00822052810262639	0.765816748519093	0.183447584901582	0.102578423746418	-0.322755756013148	-0.312172670525417	0.296678707365551	0.373833205349334	-0.424411113600244	0.731159077721015	-0.0441234168553292	0.050280710386082
ACBD3	-0.473955230506464	0.0290025098561771	0.12227446965477	-0.0815982399566091	-0.381078689730679	0.432281280030772	-0.560417179888771	-0.00834649829070232	0.0962907887082599	0.179099262100126	-0.0590979696802878	-0.195619047957983	0.0454751621997061	0.00328158960637278	-0.151265063063622	-0.490687151115796	-0.50311460508874	-0.225697378199767	-0.342230404878926
ACBD5	-0.510255955624656	1.46803744952509	-0.402890019997989	0.203218111000389	0.189566407506112	0.824994758158909	0.78845022788957	0.769771991093157	0.138816002704589	0.767558904655314	0.139326565616922	0.495415814738111	0.925468276605366	0.398017862305786	0.248435688626338	-0.00496649559352232	-0.259632114196583	1.18410115309047	0.307086993260514
ACBD6	0.240283102119539	-0.314202705266583	0.223667229900972	-0.10848681948166	0.351823568712267	0.175729127539845	0.94479240754205	-0.0679425867816687	0.187637014010545	0.153623649839414	-0.0916954531643761	0.398102160098993	-1.07853825869652	-0.340163134084576	-0.531931982699072	0.280371968333392	-0.467492102288179	-0.0493158302114848	-0.56135397412142
ACE	0.311577697840661	0.325490865090039	-0.224886265810842	-0.470177762312746	-0.865397473788801	0.91446718243173	0.217306771414345	-0.177793560720045	-0.272171098147078	1.94693360358589	0.157153603537648	0.123398083885585	0.0677540861852233	-0.217951914937476	0.290716206447283	-1.87624308105595	0.0716517474980578	0.785499411066365	-0.061694513588805
ACIN1	-0.168149715250144	0.251121756987234	0.101608752328741	0.49605979250823	0.219670995709629	0.13715080768079	-0.320558337444791	0.0113533759460966	-0.104863029898	0.0650359632407122	-0.0191535659937425	0.00425477381099837	0.281856445605754	-0.0739502104959283	-0.219713126464825	0.104210655541289	-0.0218436714265901	0.181240140938931	-0.356248495686836
ACLY	0.566823192296314	0.0403634697952701	0.0141907878143654	-0.392936336346471	-0.140767280116757	0.123240210902999	-0.353124211854443	-0.0489825312731178	0.228361644966488	-0.429803452090613	0.144662274551496	-0.171131315359757	-0.138597035446543	-0.111570624144356	-0.23360380790301	0.278236934751353	0.335734908202274	-0.219439591301398	0.120900409879271
ACO1	0.0848712663238316	-0.301678004032511	0.204699736173512	-0.371057775839668	0.273236782424686	-0.170923606193234	-0.161374361137605	0.396400325612733	0.47027128363084	0.044555759948994	0.0541064867758231	0.877424945135116	-0.235932915274256	0.372425591913464	0.110194821271725	1.13533437111799	-0.242369677396531	-0.0497546245887243	-0.0556501902166405
ACO2	-0.270494089894624	-0.143227332408395	0.235698816294969	0.0691841115394802	-0.0777824798479948	0.161992579585935	0.863959899347323	-0.373965748091172	-0.582026998865305	-0.376809199980248	-0.0761966321763103	-0.168133232422609	-0.234965630291029	-0.287812613973699	-0.456897174637383	0.340565948510971	-0.249991688345334	-0.232348590807377	-0.397025183565987
ACOT1	-0.486521278979528	-0.36043775735558	-0.398300985134484	-0.102837790493948	-0.409462508116267	-0.0399012589565005	0.824179029006747	0.782227477662526	0.36251531969238	-0.179024998666056	0.29376871815618	-0.543464380049483	-0.376276587080451	0.188993183371681	-0.389594487048276	0.725049756803005	-0.209891942767997	-0.475197342887468	-0.0771165797006369
ACOT11	-0.263497674192317	-1.91163862390374	-1.09086475955428	0.0747135802651161	-0.774007232230353	1.78962085239859	0.174340561525546	-0.247436825808499	-0.0632778118007547	-0.345883906068495	-0.371403795888719	-1.06024658484837	0.0574295038895642	-0.084462883976131	-0.726619861054896	-1.9264530882594	0.140220193507453	-1.44092986501781	0.55931091814777
ACOT13	-1.02417563395353	-0.212461790908731	-0.703530394555133	-0.162036651133275	1.82920285162863	1.23449058187852	0.108723478830466	-0.172825489088012	0.0367196435136888	0.121152832752601	0.257383733217877	-0.144065699124107	-0.028891594188264	0.431134829471495	1.28914645388259	2.07356085208616	-0.0331675601650021	-0.7790385260022	0.237910293926985
ACOT7	-0.242723002116113	0.228681686205923	-0.879221934767511	-0.102996965337599	0.140801738801736	0.564126792763896	0.0596283957628159	-0.23206966699787	0.157466057511872	0.0500419839410685	0.175697107033342	-0.529008786025176	0.159154285841039	-0.384855772525799	-0.228649559568283	0.305530536871341	-0.233293897500272	0.116848204424624	-0.443654198531472
ACOT8	-0.0518330381674351	0.315208593354599	-1.70546094362832	-0.877562984136321	-0.435168260652088	-0.652473446554021	-0.0264224236656074	-0.46341368163982	-0.0290937505061141	-0.870047487135192	-0.530458695152068	-1.10228539919293	-0.089581781137156	-0.219579972147483	-0.409244176062301	-0.482413188606559	0.0438188721944299	0.549878608693952	0.155084763845753
ACOT9	-0.0974896316390493	0.314328993504998	-0.90593828298434	-0.0202774766146991	-0.368870191710371	-0.695204741617943	-0.117202168678375	0.107912650537347	-0.00337226880294694	-0.722222097595263	0.117617202222694	-0.819622608316583	-0.297693209128045	-0.193674768054674	-0.0359433512878249	-0.366777910514821	0.308931918330305	0.125352811676321	-0.253175727312119
ACOX1	-0.0449697966798187	-0.00631502857217409	-0.313821691385042	-0.484393971421446	-0.532876120881396	-0.0359340409540372	-0.340705338456765	-0.00240413442473408	-0.206218903627633	-0.407238440714433	-0.341787896689047	0.22839616902756	-0.0780737518405901	-0.199591566917841	-1.36431830644784	0.316454076684866	-0.377682027893647	-0.410423419588414	-0.580379828947429
ACOX2	-0.210183627118689	0.24340913934332	0.012666853441858	-0.286815044137521	0.202251864087977	-0.20411072756796	0.194928492453912	0.0263534531454112	2.84659910707994	-0.28666341418784	0.839745844671374	0.854363426554405	0.520991342685519	0.674752055965211	0.153701017155092	0.49778700124843	-0.974834511700798	0.0935986654165082	0.180490658138564
ACOX3	0.861534530525466	0.346857521647842	-0.363447284444287	0.0366529676090838	-0.0541564643629924	0.284695394616549	0.292674676137654	0.136851704155371	-0.0934423108150059	0.401901866674572	0.375366175843839	0.220818515527954	-0.291475351901354	-0.0996394108385783	0.157051780138065	-0.917836108294935	0.335154389880446	0.396564286583714	0.104970355894791
ACP1	0.665528032004774	0.650469891244498	0.268156538103145	0.28565821496068	0.332300927452039	0.376928175133908	0.0189361634541458	0.265784956515318	0.964525725042496	-0.0464801209154582	0.256285367064612	0.436713611161164	0.70193156066413	-0.247341680944618	-0.852423407426268	0.0390695624334739	-0.202007869158262	0.0759097003268537	0.725420588543197
ACP2	0.486982725492534	-0.667093417658587	-0.958649502411203	-0.57715162001879	0.106865661966009	-0.713791695215341	0.612161355659686	0.214399781174387	0.299043184003583	-0.484440318614294	-0.189284251756749	-0.462788366582844	0.204122049945455	0.0623325001902688	-0.324280192640699	0.760432026596754	0.0816423694980492	-0.508878384629851	0.432273935629287
ACP5	-1.03136982772867	0.278834560303704	0.852319702255988	0.538692914471999	-0.183640589634988	-0.261896595190048	0.468021411767561	1.02559454895091	0.219508944311224	0.802249779157994	0.785608972205813	-0.355765987244376	-0.418144900635302	0.100279527166312	0.537325521711395	-0.403965121999889	-1.01315732610531	0.702620555684756	-0.602358349303331
ACP6	0.307444689410171	-0.165041466671186	0.803064107724452	0.59706640759249	1.71917221060294	0.375739625397149	0.269974039723739	0.413299123114205	0.43649912280818	1.12750944115188	1.18996045878892	0.644881270785948	0.651352047887357	0.445574319882624	0.843889837360548	0.428756788791231	0.0241045316435425	0.66132575442595	0.589804138558064
ACPP	0.199988951201193	0.144005043971145	-1.62657612885841	-2.53954353337042	-1.04065613095843	-0.0694073735342754	-0.482616499751753	-0.977153685909888	-1.70934554208532	-1.36104398908531	-0.422870182976283	-1.72212113639252	-1.17415642554422	-0.0111712481762601	-1.65971885053137	-0.520607139481804	-2.36579658134719	-0.738127798932325	-1.31719165436083
ACSF2	-1.05873977579844	-0.750701345891452	-0.91492296016309	-1.23149307041069	-0.479199282483028	-0.0852223599242547	-0.303467308857168	-0.182228317403262	-0.0595894001623024	-0.44900677185981	-0.672554012439353	-0.883927779484444	-0.552368147142001	-0.642615044699797	-0.0240623730481155	0.100255409753816	-0.740833738575967	-0.884471990942153	-0.374140254326267
ACSF3	0.424305972799845	0.114266586161678	-0.551052807459579	-0.885655647735543	-0.49319946526667	-0.512291271009972	-0.617258530573037	-0.265234044015274	-0.292533810885714	-0.595826289030467	-0.159664362841358	-0.304817186642899	-0.407969814916523	-0.374614333005258	0.41642078883696	-0.463045483681219	0.470832141657739	-0.587489017296696	0.552772989213929
ACSL1	0.425111216947967	0.453577335905908	-1.00026850754307	-1.75830601286177	-1.68424978700877	-1.43354109263338	1.82646109975876	3.01382984658846	0.593021198016262	-0.163642927932427	-1.04604357350192	1.54087096153691	-1.33251137800844	1.33921845080194	-2.39273447759213	2.14071877344311	-0.263070608664783	-0.142604931527946	0.0414560022659987
ACSL3	-0.882061017323376	-1.03957733745853	0.154039355943729	-0.402696961375649	-0.00602658774332012	-0.315278184685023	0.377152430884858	0.807560624386277	0.285384614468155	0.462089640040115	-0.0200605742383594	0.865483976734283	0.479329004638076	0.716089657165323	-0.116065863155558	0.0202246835864572	-0.455718563029391	-0.340000271118488	-0.42211732345173
ACSL4	-0.346007432046885	-0.871872610560111	-0.584157960713212	-0.556423179206281	-0.688467232141392	-1.03021711097151	-0.363845543059921	-0.277995525271035	-0.640303172496672	-0.600279412494989	-0.317835052874161	-0.119433369460215	-0.635363098080676	-0.796593612360268	-1.21975595169979	-0.633561019120729	-1.11192825745564	-0.925714516980355	-0.193442132835183
ACSL5	0.706067551898629	-0.472558436260165	0.620192894869549	0.152265956331409	0.646599222002358	0.639248842016645	0.336222465460038	0.469593512046656	0.647468021976854	-0.00545174110083208	0.402161038336352	0.555886873642187	-0.212723778623839	0.923961521510914	0.244181641677569	0.473485166904847	0.59685382875653	-0.611317533618763	0.589991312389176
ACSM3	-0.0474821449304146	0.819171813168644	0.83511545300932	-0.169122528807717	0.712309714719859	1.26845815988034	0.213524125922548	0.561162975288391	0.108813172559571	0.155366845829021	-1.16468841163379	0.080551580276308	1.25286778737699	-0.489397203034154	0.745938766550287	1.51788018783887	0.258069916600833	0.630082683060533	-0.00836912027621557
ACSS1	0.0627086019187295	-1.06779196980543	-0.233215231714756	0.223265185640014	0.358059303011844	-4.54534215909791	0.509045405683581	-0.666124786051922	0.0759357823717098	-0.52779908898109	0.222485681220076	-0.483880825440968	-0.421036500857903	-0.429491766644301	0.28099815241444	-0.301988159731004	-0.252414310477366	-0.472619622704141	0.136949384333599
ACSS2	0.483924514879736	-0.0480248015689403	-0.026974013077956	-0.175571818546498	-0.779184136307019	-0.652010537547031	-0.250284007195455	-0.016508234103383	-0.0689075382115842	-0.711299971775061	0.524382390603909	0.419591447482917	-1.30067932740708	-0.0924068025213367	0.0332412934358489	1.44155350404085	-0.282333591816986	0.0434803384939359	-0.454496976835424
ACSS3	0.233878605429387	0.274092542485211	0.149982992612945	0.219250320777788	0.537325313769737	-0.162835993711946	0.370733978919834	0.28796345371111	-0.14354166762923	-0.00405109156101054	0.777285045325413	0.0294174960803177	0.134496680921315	0.198131549313994	0.240219860378038	0.504281926790051	0.126310498838212	-0.188988192061995	-0.239025100815479
ACTA1	-1.49977644264901	-1.84988334451961	0.00789775068816633	-1.03563488035763	-0.647333277248181	-0.907770890271211	3.15022617709921	-0.891150471959715	-2.41616082112848	-0.594968642960871	-0.496074539257565	-0.924158972825124	-1.70552868686987	-1.61195197842166	0.312769540414778	-1.79271439976656	-0.3529884078837	-2.01330248404932	-2.44336216412093
ACTB	-0.106806238039756	-0.492827532135129	0.046688157034313	-0.590496865019248	-0.102243025613176	-0.299314971396586	-0.707721405032412	-0.763722727917756	-0.63802505616414	-0.271575296054621	0.249227308983092	-0.17291850584853	-0.478396703533553	-1.15183445589867	-0.0671100511536702	-0.981382179808601	-0.29647366017333	-0.369465805180199	-0.30410246978882
ACTBL2	-2.01304793510809	-0.844107774879661	-0.337992757549056	-0.40626297107277	-1.94694799510537	-0.0410002504842671	2.3194050142384	-0.870055120523964	0.636287544167281	-0.241676937381261	0.367580218738224	-0.167078997897719	-0.220801104105643	-0.565886190380834	-0.619214530336055	0.181272747145366	-2.14455400873486	-0.210442729943554	-0.783350555430502
ACTG2	0.108471120482582	-0.730858659412406	1.47120120508099	0.882376018100964	0.856383719036373	-0.487456031728706	-1.04950858099799	-0.169998034348524	-0.25018477132105	0.113387200558087	1.35652716341677	-0.713049851408916	-0.42755729896986	-0.0643933408624839	1.61466186427699	-0.561265212189917	1.67712348752806	-0.347136329140365	1.21626610588007
ACTL6A	0.269704142899868	0.522847698510289	-0.645390163439185	-0.228101589940844	-0.105731708308756	0.154211875945019	0.252555599247041	-0.47266529735718	-0.0346987724242906	-0.0896349995296906	0.171058097660432	-0.351260636006794	0.0882428346643607	0.00395971343422921	-0.000481265673379974	-0.0575768448269472	-0.157725748628545	0.164487732822442	0.0525019784359007
ACTL8	-0.0309744226381615	1.41574119070479	0.223174237385262	0.0238185660982862	0.343397988236298	0.889697420433435	0.281288301866347	0.603548305029137	0.42624943035202	0.516706312268952	0.13987858234293	0.334721732108525	0.71240252592379	0.279953299484509	0.407950786578991	0.194787896844848	0.266726656903971	1.69625628263463	0.468226215346558
ACTN1	0.0438015468585773	-0.591249190100013	0.637922063829668	-0.179248447914058	0.257619831772758	-0.18412408360692	-0.799167158114117	-0.538449741040554	-0.282660824541793	-0.454776477159591	0.208604300755647	-0.266494602454684	-0.389313390848838	-0.313501975917923	1.05206906246152	-0.484837738792579	0.433512697871982	-0.431735167861278	0.225378008838857
ACTN2	-2.80612740035156	-2.37987763515124	-2.83271804229103	-2.93899178949133	-1.98549623758711	-2.90423904920573	4.46068080478014	-2.61945087522749	-2.06586156543332	-0.219010062051147	-3.02309603523479	-2.38344548443103	-2.93877434157304	-1.35853430644157	-2.24102543342291	-3.20491581317301	-2.81896209984506	-2.71627915355605	-3.00586479641387
ACTN3	-1.43967166706012	-2.02787262426488	-1.99109183156972	-1.80302154849897	-1.00363569570178	-3.56486516394573	4.19677205657368	-1.38768540208894	-1.05992116346155	-0.133260550819686	-1.10952494315494	-1.85721380234234	-1.16831339070399	-1.11519652071192	-1.01117599396659	-1.43973616710221	-1.95487656090501	-2.0566296321631	-0.765693125019657
ACTN4	-0.602008498991385	-0.952297469757408	0.158753279866761	-0.496187695604684	-0.369823575786054	-0.478975901035703	-1.15439609892914	-0.755359310202131	-0.77021733614816	-0.984198246066732	-0.468566267256274	-0.748463286545961	-0.682442470546713	-0.632799562571188	-0.0421755431203302	-0.774832654434254	-0.269934672226964	-0.696674177180824	-0.200569264852496
ACTR10	0.0395246152629597	-0.480148353034954	0.38229335227349	-0.455155579283899	-0.664166773645753	-0.743880163118365	-0.513095957836119	-0.250845127729733	-0.411369976412194	-0.534213716319189	0.391608488795082	-0.512137007330746	-0.283630087637872	-0.587748219783546	-0.129655255031194	-0.193328623349291	-0.580971568026707	-0.353393568169301	-0.82982998276447
ACTR1A	0.354932051598233	0.0219479937874543	0.681309486916695	0.172830650282383	0.124727238551419	0.0238974472755244	-0.113737451246244	0.0704055151185685	-0.0465704164223496	0.00384122749415815	0.485746959473378	0.233567559103937	-0.172756518252649	-0.360994077254701	0.301435624254366	0.0931251726174757	0.165391822408846	0.364403897450203	0.338537973926672
ACTR1B	-0.23765070611539	0.191621037040414	0.136078655806904	0.139067331173251	-0.0340169049208893	-0.656203522655978	-0.666490211682224	-0.834369098190328	-0.77906813365076	0.168538308535305	0.246289801009076	-0.159901741752748	-0.00101458211622653	-0.0169411584581396	0.143028222268051	-0.937097849124029	-0.0596968727509484	0.61849112801841	0.307010368264684
ACTR2	0.368076933163202	-0.359358821203231	-0.274921938462065	-0.404554919687175	-0.008057218173858	-0.602615043306374	-0.298786760987478	-0.156702844948104	-0.0607813482950232	-0.501860754115129	-0.0677187535552624	-0.276288560718336	-0.712433412337203	-0.0339476630152842	-0.000260827542257058	-0.236508772757599	-0.115646416370409	-0.453210468104422	-0.106481828319995
ACTR3	0.000698577070432478	-0.395257416917061	-0.397911394602602	-0.704853575022241	-0.29002908773158	-0.219335445154659	-0.846203538593114	-0.286881123995495	-0.142541125136447	-0.442486738495657	0.127555451858683	-0.103883318117806	-0.326383600637307	-0.907362303135198	0.0287453196131754	-0.313365037977798	-0.19115427281043	-0.158156982523918	0.18688116578385
ACTR3B	-0.405447136385979	0.892882898820349	-0.286006927891811	-0.104676657442523	-0.0646764396321464	-0.0237976544380114	-0.110345546926157	0.532222975760827	-1.07196096352373	-0.082657732283812	0.69103866756175	-0.422247904692845	-0.238489068478436	-0.653804545359125	-0.360182598175681	-0.913576426874591	-0.323977017130655	0.281346552315819	-0.287664376684052
ACTR5	1.00774259690482	0.543744505444581	0.270053778423111	0.0253877367237128	-0.0761142200854027	0.760736351418479	0.371378078509635	0.407393368124357	0.19615343240688	0.216196417874135	0.234679291849628	0.445613841149765	0.635835556435015	0.574549466195226	-0.0714608205082054	0.465850675991218	1.13079430639563	0.456498732906233	0.00259809576257639
ACTR8	0.105346113041462	0.913550637528138	-0.322769337182492	0.306213452119607	0.00877131497366151	0.492897173321256	-0.204463819151149	0.391282158203951	0.158183163683872	0.669967123425852	0.0613872624278988	0.0441030394443561	0.846318569941115	-0.177322708857629	-0.0766102835488308	-0.30734449728961	0.460318988585391	0.807954150982209	-0.140769882393533
ACY1	-0.270131937467661	0.258430313392488	-0.0882047350410798	-0.0961824297092254	-0.965580814002292	-0.171110741344941	0.0551619356013278	0.29907882266965	0.141827859098864	-0.502861023803607	-0.0692059193270766	0.150627712916711	0.146963573361338	0.201803692320056	-0.435075037144744	-0.213851854372551	-0.0631891427507298	-0.0558124935569802	-0.675103713159776
ADA	0.314211702852245	-0.170407762298602	-0.745177510590995	-0.34905587516783	0.202232636493763	-0.514722871894744	-0.132157773183889	-0.656739356581762	0.431835660532777	-0.151492940581454	-0.348583867010113	-0.442693308423706	-0.105870967915128	0.0202880032841899	0.527024972220453	0.311720105036783	0.178134899563206	0.0618609763324445	-0.0582015027868922
ADA2	-0.138738816476399	-0.192390466541218	-0.470192028283988	0.602425151334442	0.27064786039041	-0.481061469382749	0.63233705139689	0.130243632337734	0.460857966035217	0.405475654091486	0.770986098851355	-0.137905428667284	-0.436955017941686	-0.107901389876438	0.401333689109073	-0.121916509809451	-0.297148242332526	0.598201161504824	-1.4275122053713
ADAM10	-0.175798628527805	0.177246680057048	0.0275058118756384	-0.294991735141579	0.110788231802636	0.25870607790458	0.172804993290606	0.217948656803521	-0.0039151818023611	-0.234331286965153	-0.0234621890190344	0.478536087189193	-0.322922150288481	0.154877953739559	0.220718413052306	0.00789355124149677	0.0305256143015885	-0.325108335795796	-0.245567780197547
ADAM15	0.289050108581045	0.401849028562644	0.0208481911058795	0.47329522562173	0.651499575297802	0.796778492056392	0.0853667618441163	0.324254855676653	0.422100668524629	1.01081650011009	0.388021574742522	0.485841083341286	0.16668069717948	0.263146972951124	0.747508666776641	0.378409280449771	0.397819463734661	0.373481887493111	0.381682234842304
ADAM17	-0.28382250050981	-0.237815934557613	-0.467857516825576	-0.586890560505789	0.338169577506683	-0.760764230897588	0.367587080754909	-0.0496526620298485	-0.376365871518515	-0.0492324713997716	-0.842126909865853	-0.879123213758344	0.238387684984703	-0.780412338914782	0.0868491949549437	-0.327779971727674	-0.215925979716299	-0.555374833549328	-1.0777774321234
ADAM28	-0.718823987948548	-0.530899763339137	0.0295292877768453	-0.1536773153207	0.120257035412162	0.0753447464860815	0.653045696594266	-0.0229767590278909	-0.173936157844317	0.231226147961057	-0.0858680337934759	0.328199113707309	0.589975238034483	0.840051733190173	1.46457578915954	0.0107617823274846	-0.844699146550371	-0.101790310513892	-0.344912832076909
ADAM8	0.758187210029507	0.489998302972804	0.182266401026084	-0.553138655049452	0.868016837216091	-1.31734495157644	0.82660722236961	2.41266892983354	1.22088246586255	0.429761019747324	-0.43193902047492	0.503106378040371	1.02999870993037	-0.0815776287826326	0.615587131041231	-0.875825151116408	0.205723983786054	0.380564747797918	1.04804114102838
